split,class_name,label,source_type,genus,filename_species,individual_id,museum,position,layer,tooth_type,direction,relative_path
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011960,KIZ,p1,l1,M1,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p1#l1#M1#L#B_aug_muted.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011960,KIZ,p1,l1,M1,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p1#l1#M1#L#B_aug_vivid.jpg
train,leuconedys,1,original,Hoolock,leuconedys,KIZ011960,KIZ,p1,l1,M2,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p1#l1#M2#L.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011960,KIZ,p1,l1,M2,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p1#l1#M2#L_aug_bright_sat.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011960,KIZ,p1,l1,M2,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p1#l1#M2#L_aug_cool.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011960,KIZ,p1,l1,M2,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p1#l1#M2#L_aug_dark_con.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011960,KIZ,p1,l1,M2,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p1#l1#M2#L_aug_muted.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011960,KIZ,p1,l1,M2,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p1#l1#M2#L_aug_warm.jpg
train,leuconedys,1,original,Hoolock,leuconedys,KIZ011960,KIZ,p1,l1,M3,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p1#l1#M3#L.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011960,KIZ,p1,l1,M3,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p1#l1#M3#L_aug_bright_sat.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011960,KIZ,p1,l1,M3,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p1#l1#M3#L_aug_dark_con.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011960,KIZ,p1,l1,M3,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p1#l1#M3#L_aug_muted.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011960,KIZ,p1,l1,M3,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p1#l1#M3#L_aug_soft.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011960,KIZ,p1,l1,M3,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p1#l1#M3#L_aug_vivid.jpg
train,leuconedys,1,original,Hoolock,leuconedys,KIZ011960,KIZ,p2,l1,M1,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p2#l1#M1#L#B.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011960,KIZ,p2,l1,M1,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p2#l1#M1#L#B_aug_cool.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011960,KIZ,p2,l1,M1,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p2#l1#M1#L#B_aug_hicon.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011960,KIZ,p2,l1,M1,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p2#l1#M1#L#B_aug_muted.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011960,KIZ,p2,l1,M1,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p2#l1#M1#L#B_aug_vivid.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011960,KIZ,p2,l1,M1,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p2#l1#M1#L#B_aug_warm.jpg
train,leuconedys,1,original,Hoolock,leuconedys,KIZ011960,KIZ,p2,l1,M2,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p2#l1#M2#L.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011960,KIZ,p2,l1,M2,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p2#l1#M2#L_aug_hicon.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011960,KIZ,p2,l1,M2,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p2#l1#M2#L_aug_muted.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011960,KIZ,p2,l1,M2,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p2#l1#M2#L_aug_soft.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011960,KIZ,p2,l1,M2,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p2#l1#M2#L_aug_vivid.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011960,KIZ,p2,l1,M2,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p2#l1#M2#L_aug_warm.jpg
train,leuconedys,1,original,Hoolock,leuconedys,KIZ011960,KIZ,p2,l1,M3,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p2#l1#M3#L.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011960,KIZ,p2,l1,M3,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p2#l1#M3#L_aug_bright_sat.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011960,KIZ,p2,l1,M3,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p2#l1#M3#L_aug_dark_con.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011960,KIZ,p2,l1,M3,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p2#l1#M3#L_aug_hicon.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011960,KIZ,p2,l1,M3,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p2#l1#M3#L_aug_soft.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011960,KIZ,p2,l1,M3,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p2#l1#M3#L_aug_vivid.jpg
train,leuconedys,1,original,Hoolock,leuconedys,KIZ011960,KIZ,p3,l1,M1,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p3#l1#M1#L#B.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011960,KIZ,p3,l1,M1,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p3#l1#M1#L#B_aug_bright_sat.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011960,KIZ,p3,l1,M1,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p3#l1#M1#L#B_aug_cool.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011960,KIZ,p3,l1,M1,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p3#l1#M1#L#B_aug_hicon.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011960,KIZ,p3,l1,M1,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p3#l1#M1#L#B_aug_muted.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011960,KIZ,p3,l1,M1,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p3#l1#M1#L#B_aug_soft.jpg
train,leuconedys,1,original,Hoolock,leuconedys,KIZ011960,KIZ,p3,l1,M2,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p3#l1#M2#L.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011960,KIZ,p3,l1,M2,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p3#l1#M2#L_aug_dark_con.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011960,KIZ,p3,l1,M2,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p3#l1#M2#L_aug_hicon.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011960,KIZ,p3,l1,M2,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p3#l1#M2#L_aug_muted.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011960,KIZ,p3,l1,M2,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p3#l1#M2#L_aug_soft.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011960,KIZ,p3,l1,M2,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p3#l1#M2#L_aug_warm.jpg
train,leuconedys,1,original,Hoolock,leuconedys,KIZ011960,KIZ,p3,l1,M3,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p3#l1#M3#L.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011960,KIZ,p3,l1,M3,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p3#l1#M3#L_aug_bright_sat.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011960,KIZ,p3,l1,M3,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p3#l1#M3#L_aug_cool.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011960,KIZ,p3,l1,M3,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p3#l1#M3#L_aug_dark_con.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011960,KIZ,p3,l1,M3,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p3#l1#M3#L_aug_soft.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011960,KIZ,p3,l1,M3,L,train/leuconedys/leuconedys_KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p3#l1#M3#L_aug_warm.jpg
train,leuconedys,1,original,Hoolock,leuconedys,KIZ011961,KIZ,p1,l1,M2,R,train/leuconedys/leuconedys_KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p1#l1#M2#R#A.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011961,KIZ,p1,l1,M2,R,train/leuconedys/leuconedys_KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p1#l1#M2#R#A_aug_bright_sat.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011961,KIZ,p1,l1,M2,R,train/leuconedys/leuconedys_KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p1#l1#M2#R#A_aug_cool.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011961,KIZ,p1,l1,M2,R,train/leuconedys/leuconedys_KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p1#l1#M2#R#A_aug_soft.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011961,KIZ,p1,l1,M2,R,train/leuconedys/leuconedys_KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p1#l1#M2#R#A_aug_vivid.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011961,KIZ,p1,l1,M2,R,train/leuconedys/leuconedys_KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p1#l1#M2#R#A_aug_warm.jpg
train,leuconedys,1,original,Hoolock,leuconedys,KIZ011961,KIZ,p1,l1,M3,R,train/leuconedys/leuconedys_KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p1#l1#M3#R.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011961,KIZ,p1,l1,M3,R,train/leuconedys/leuconedys_KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p1#l1#M3#R_aug_bright_sat.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011961,KIZ,p1,l1,M3,R,train/leuconedys/leuconedys_KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p1#l1#M3#R_aug_muted.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011961,KIZ,p1,l1,M3,R,train/leuconedys/leuconedys_KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p1#l1#M3#R_aug_soft.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011961,KIZ,p1,l1,M3,R,train/leuconedys/leuconedys_KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p1#l1#M3#R_aug_vivid.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011961,KIZ,p1,l1,M3,R,train/leuconedys/leuconedys_KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p1#l1#M3#R_aug_warm.jpg
train,leuconedys,1,original,Hoolock,leuconedys,KIZ011961,KIZ,p2,l1,M1,R,train/leuconedys/leuconedys_KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p2#l1#M1#R#A.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011961,KIZ,p2,l1,M1,R,train/leuconedys/leuconedys_KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p2#l1#M1#R#A_aug_bright_sat.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011961,KIZ,p2,l1,M1,R,train/leuconedys/leuconedys_KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p2#l1#M1#R#A_aug_dark_con.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011961,KIZ,p2,l1,M1,R,train/leuconedys/leuconedys_KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p2#l1#M1#R#A_aug_soft.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011961,KIZ,p2,l1,M1,R,train/leuconedys/leuconedys_KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p2#l1#M1#R#A_aug_vivid.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011961,KIZ,p2,l1,M1,R,train/leuconedys/leuconedys_KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p2#l1#M1#R#A_aug_warm.jpg
train,leuconedys,1,original,Hoolock,leuconedys,KIZ011961,KIZ,p2,l1,M2,R,train/leuconedys/leuconedys_KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p2#l1#M2#R#A.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011961,KIZ,p2,l1,M2,R,train/leuconedys/leuconedys_KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p2#l1#M2#R#A_aug_bright_sat.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011961,KIZ,p2,l1,M2,R,train/leuconedys/leuconedys_KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p2#l1#M2#R#A_aug_dark_con.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011961,KIZ,p2,l1,M2,R,train/leuconedys/leuconedys_KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p2#l1#M2#R#A_aug_hicon.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011961,KIZ,p2,l1,M2,R,train/leuconedys/leuconedys_KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p2#l1#M2#R#A_aug_muted.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011961,KIZ,p2,l1,M2,R,train/leuconedys/leuconedys_KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p2#l1#M2#R#A_aug_vivid.jpg
train,leuconedys,1,original,Hoolock,leuconedys,KIZ011961,KIZ,p2,l1,M3,R,train/leuconedys/leuconedys_KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p2#l1#M3#R.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011961,KIZ,p2,l1,M3,R,train/leuconedys/leuconedys_KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p2#l1#M3#R_aug_bright_sat.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011961,KIZ,p2,l1,M3,R,train/leuconedys/leuconedys_KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p2#l1#M3#R_aug_cool.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011961,KIZ,p2,l1,M3,R,train/leuconedys/leuconedys_KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p2#l1#M3#R_aug_dark_con.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011961,KIZ,p2,l1,M3,R,train/leuconedys/leuconedys_KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p2#l1#M3#R_aug_muted.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011961,KIZ,p2,l1,M3,R,train/leuconedys/leuconedys_KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p2#l1#M3#R_aug_soft.jpg
train,leuconedys,1,original,Hoolock,leuconedys,KIZ011961,KIZ,p3,l1,M1,R,train/leuconedys/leuconedys_KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p3#l1#M1#R#A.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011961,KIZ,p3,l1,M1,R,train/leuconedys/leuconedys_KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p3#l1#M1#R#A_aug_bright_sat.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011961,KIZ,p3,l1,M1,R,train/leuconedys/leuconedys_KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p3#l1#M1#R#A_aug_cool.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011961,KIZ,p3,l1,M1,R,train/leuconedys/leuconedys_KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p3#l1#M1#R#A_aug_dark_con.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011961,KIZ,p3,l1,M1,R,train/leuconedys/leuconedys_KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p3#l1#M1#R#A_aug_vivid.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011961,KIZ,p3,l1,M1,R,train/leuconedys/leuconedys_KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p3#l1#M1#R#A_aug_warm.jpg
train,leuconedys,1,original,Hoolock,leuconedys,KIZ011961,KIZ,p3,l1,M2,R,train/leuconedys/leuconedys_KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p3#l1#M2#R#A.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011961,KIZ,p3,l1,M2,R,train/leuconedys/leuconedys_KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p3#l1#M2#R#A_aug_cool.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011961,KIZ,p3,l1,M2,R,train/leuconedys/leuconedys_KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p3#l1#M2#R#A_aug_dark_con.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011961,KIZ,p3,l1,M2,R,train/leuconedys/leuconedys_KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p3#l1#M2#R#A_aug_muted.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011961,KIZ,p3,l1,M2,R,train/leuconedys/leuconedys_KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p3#l1#M2#R#A_aug_soft.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011961,KIZ,p3,l1,M2,R,train/leuconedys/leuconedys_KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p3#l1#M2#R#A_aug_warm.jpg
train,leuconedys,1,original,Hoolock,leuconedys,KIZ011962,KIZ,p1,l1,M2,R,train/leuconedys/leuconedys_KIZ011962/Hoolock#leuconedys#KIZ011962#s#v#p1#l1#M2#R.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011962,KIZ,p1,l1,M2,R,train/leuconedys/leuconedys_KIZ011962/Hoolock#leuconedys#KIZ011962#s#v#p1#l1#M2#R_aug_bright_sat.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011962,KIZ,p1,l1,M2,R,train/leuconedys/leuconedys_KIZ011962/Hoolock#leuconedys#KIZ011962#s#v#p1#l1#M2#R_aug_hicon.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011962,KIZ,p1,l1,M2,R,train/leuconedys/leuconedys_KIZ011962/Hoolock#leuconedys#KIZ011962#s#v#p1#l1#M2#R_aug_muted.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011962,KIZ,p1,l1,M2,R,train/leuconedys/leuconedys_KIZ011962/Hoolock#leuconedys#KIZ011962#s#v#p1#l1#M2#R_aug_vivid.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011962,KIZ,p1,l1,M2,R,train/leuconedys/leuconedys_KIZ011962/Hoolock#leuconedys#KIZ011962#s#v#p1#l1#M2#R_aug_warm.jpg
train,leuconedys,1,original,Hoolock,leuconedys,KIZ011962,KIZ,p1,l1,M3,R,train/leuconedys/leuconedys_KIZ011962/Hoolock#leuconedys#KIZ011962#s#v#p1#l1#M3#R.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011962,KIZ,p1,l1,M3,R,train/leuconedys/leuconedys_KIZ011962/Hoolock#leuconedys#KIZ011962#s#v#p1#l1#M3#R_aug_bright_sat.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011962,KIZ,p1,l1,M3,R,train/leuconedys/leuconedys_KIZ011962/Hoolock#leuconedys#KIZ011962#s#v#p1#l1#M3#R_aug_cool.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011962,KIZ,p1,l1,M3,R,train/leuconedys/leuconedys_KIZ011962/Hoolock#leuconedys#KIZ011962#s#v#p1#l1#M3#R_aug_muted.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011962,KIZ,p1,l1,M3,R,train/leuconedys/leuconedys_KIZ011962/Hoolock#leuconedys#KIZ011962#s#v#p1#l1#M3#R_aug_soft.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011962,KIZ,p1,l1,M3,R,train/leuconedys/leuconedys_KIZ011962/Hoolock#leuconedys#KIZ011962#s#v#p1#l1#M3#R_aug_warm.jpg
train,leuconedys,1,original,Hoolock,leuconedys,KIZ011962,KIZ,p2,l1,M1,R,train/leuconedys/leuconedys_KIZ011962/Hoolock#leuconedys#KIZ011962#s#v#p2#l1#M1#R#A.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011962,KIZ,p2,l1,M1,R,train/leuconedys/leuconedys_KIZ011962/Hoolock#leuconedys#KIZ011962#s#v#p2#l1#M1#R#A_aug_dark_con.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011962,KIZ,p2,l1,M1,R,train/leuconedys/leuconedys_KIZ011962/Hoolock#leuconedys#KIZ011962#s#v#p2#l1#M1#R#A_aug_muted.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011962,KIZ,p2,l1,M1,R,train/leuconedys/leuconedys_KIZ011962/Hoolock#leuconedys#KIZ011962#s#v#p2#l1#M1#R#A_aug_soft.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011962,KIZ,p2,l1,M1,R,train/leuconedys/leuconedys_KIZ011962/Hoolock#leuconedys#KIZ011962#s#v#p2#l1#M1#R#A_aug_vivid.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011962,KIZ,p2,l1,M1,R,train/leuconedys/leuconedys_KIZ011962/Hoolock#leuconedys#KIZ011962#s#v#p2#l1#M1#R#A_aug_warm.jpg
train,leuconedys,1,original,Hoolock,leuconedys,KIZ011962,KIZ,p2,l1,M2,R,train/leuconedys/leuconedys_KIZ011962/Hoolock#leuconedys#KIZ011962#s#v#p2#l1#M2#R.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011962,KIZ,p2,l1,M2,R,train/leuconedys/leuconedys_KIZ011962/Hoolock#leuconedys#KIZ011962#s#v#p2#l1#M2#R_aug_cool.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011962,KIZ,p2,l1,M2,R,train/leuconedys/leuconedys_KIZ011962/Hoolock#leuconedys#KIZ011962#s#v#p2#l1#M2#R_aug_dark_con.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011962,KIZ,p2,l1,M2,R,train/leuconedys/leuconedys_KIZ011962/Hoolock#leuconedys#KIZ011962#s#v#p2#l1#M2#R_aug_hicon.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011962,KIZ,p2,l1,M2,R,train/leuconedys/leuconedys_KIZ011962/Hoolock#leuconedys#KIZ011962#s#v#p2#l1#M2#R_aug_muted.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011962,KIZ,p2,l1,M2,R,train/leuconedys/leuconedys_KIZ011962/Hoolock#leuconedys#KIZ011962#s#v#p2#l1#M2#R_aug_vivid.jpg
train,leuconedys,1,original,Hoolock,leuconedys,KIZ011962,KIZ,p2,l1,M3,R,train/leuconedys/leuconedys_KIZ011962/Hoolock#leuconedys#KIZ011962#s#v#p2#l1#M3#R.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011962,KIZ,p2,l1,M3,R,train/leuconedys/leuconedys_KIZ011962/Hoolock#leuconedys#KIZ011962#s#v#p2#l1#M3#R_aug_cool.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,KIZ011962,KIZ,p2,l1,M3,R,train/leuconedys/leuconedys_KIZ011962/Hoolock#leuconedys#KIZ011962#s#v#p2#l1#M3#R_aug_hicon.jpg
